"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","3/31","105/28905",0.0285714285714286,26.6405529953917,8.62446448747401,0.000194424905935373,0.0107325381526806,0.00602704429790637,"Dhx9/Pabpc1/Zfp36l1",3
"GO:0046514","GO:0046514","ceramide catabolic process","2/31","20/28905",0.1,93.241935483871,13.5211479235826,0.000208966864343469,0.0107325381526806,0.00602704429790637,"Psap/Asah1",2
"GO:1905146","GO:1905146","lysosomal protein catabolic process","2/31","20/28905",0.1,93.241935483871,13.5211479235826,0.000208966864343469,0.0107325381526806,0.00602704429790637,"Psap/Grn",2
"GO:0048143","GO:0048143","astrocyte activation","2/31","21/28905",0.0952380952380952,88.8018433179723,13.1883649942759,0.000230809045055492,0.0113984159173558,0.00640097958959564,"Csf1r/Grn",2
"GO:2000291","GO:2000291","regulation of myoblast proliferation","2/31","23/28905",0.0869565217391304,81.0799438990182,12.588685723864,0.000277698484795738,0.0130358304418179,0.00732049832156523,"Malat1/Csf1r",2
"GO:0006401","GO:0006401","RNA catabolic process","4/31","300/28905",0.0133333333333333,12.4322580645161,6.52195827183531,0.000286895092774309,0.0130358304418179,0.00732049832156523,"Fus/Dhx9/Pabpc1/Zfp36l1",4
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","3/31","125/28905",0.024,22.378064516129,7.84845803010818,0.000324810901987346,0.0130358304418179,0.00732049832156523,"Dhx9/Pabpc1/Zfp36l1",3
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","4/31","310/28905",0.0129032258064516,12.0312174817898,6.39831457437188,0.000324880509453406,0.0130358304418179,0.00732049832156523,"Malat1/Dhx9/Rsrp1/Rbm39",4
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","4/31","310/28905",0.0129032258064516,12.0312174817898,6.39831457437188,0.000324880509453406,0.0130358304418179,0.00732049832156523,"Malat1/Dhx9/Rsrp1/Rbm39",4
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","4/31","310/28905",0.0129032258064516,12.0312174817898,6.39831457437188,0.000324880509453406,0.0130358304418179,0.00732049832156523,"Malat1/Dhx9/Rsrp1/Rbm39",4
"GO:0007041","GO:0007041","lysosomal transport","3/31","131/28905",0.0229007633587786,21.3531149963063,7.65019948224943,0.000372656947358093,0.0144997430426603,0.00814258401723425,"Laptm5/Psap/Grn",3
"GO:0060996","GO:0060996","dendritic spine development","3/31","134/28905",0.0223880597014925,20.8750601829562,7.55596118357878,0.000398190475795385,0.0150375462035669,0.008444596777704,"Marcks/Grn/Pak2",3
"GO:0030149","GO:0030149","sphingolipid catabolic process","2/31","31/28905",0.0645161290322581,60.156087408949,10.7977472629959,0.000507673455605942,0.0177262890166319,0.0099545072769248,"Psap/Asah1",2
"GO:0051450","GO:0051450","myoblast proliferation","2/31","31/28905",0.0645161290322581,60.156087408949,10.7977472629959,0.000507673455605942,0.0177262890166319,0.0099545072769248,"Malat1/Csf1r",2
"GO:0050864","GO:0050864","regulation of B cell activation","3/31","147/28905",0.0204081632653061,19.0289664252798,7.18053002916386,0.000521803727083792,0.0177262890166319,0.0099545072769248,"Laptm5/Zfp36l1/Cd81",3
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","4/31","352/28905",0.0113636363636364,10.5956744868035,5.93509003021605,0.000524609799557643,0.0177262890166319,0.0099545072769248,"Laptm5/Dhx9/Pabpc1/Zfp36l1",4
"GO:1903313","GO:1903313","positive regulation of mRNA metabolic process","3/31","150/28905",0.02,18.6483870967742,7.10068602500912,0.000553431918634287,0.0182206816288827,0.0102321420854113,"Dhx9/Pabpc1/Zfp36l1",3
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","2/31","33/28905",0.0606060606060606,56.5102639296188,10.4543773718045,0.000575685411276655,0.0184795017019806,0.010377487019066,"Csf1r/Grn",2
"GO:0046466","GO:0046466","membrane lipid catabolic process","2/31","36/28905",0.0555555555555556,51.8010752688172,9.99343127188078,0.00068552243898853,0.0211605093868587,0.0118830537219202,"Psap/Asah1",2
"GO:0030216","GO:0030216","keratinocyte differentiation","3/31","162/28905",0.0185185185185185,17.2670250896057,6.80308569317217,0.000692166194897248,0.0211605093868587,0.0118830537219202,"Psap/Zfp36l1/Asah1",3
"GO:0007034","GO:0007034","vacuolar transport","3/31","168/28905",0.0178571428571429,16.6503456221198,6.66598304888227,0.000769123387794226,0.021690994079859,0.0121809566688829,"Laptm5/Psap/Grn",3
"GO:0014002","GO:0014002","astrocyte development","2/31","39/28905",0.0512820512820513,47.8163771712159,9.58612633654776,0.000804691308303206,0.021690994079859,0.0121809566688829,"Csf1r/Grn",2
"GO:0006457","GO:0006457","protein folding","3/31","172/28905",0.0174418604651163,16.2631282820705,6.57845088393294,0.000823336895186635,0.021690994079859,0.0121809566688829,"Calr/Hspa5/Grn",3
"GO:0032675","GO:0032675","regulation of interleukin-6 production","3/31","173/28905",0.0173410404624277,16.1691217602088,6.55702599147194,0.00083725983494952,0.021690994079859,0.0121809566688829,"Laptm5/Dhx9/Sirpa",3
"GO:0001835","GO:0001835","blastocyst hatching","2/31","40/28905",0.05,46.6209677419355,9.46052098643323,0.000846478109436235,0.021690994079859,0.0121809566688829,"Ndufa2/Grn",2
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","2/31","40/28905",0.05,46.6209677419355,9.46052098643323,0.000846478109436235,0.021690994079859,0.0121809566688829,"Psap/Hspa5",2
"GO:0035188","GO:0035188","hatching","2/31","40/28905",0.05,46.6209677419355,9.46052098643323,0.000846478109436235,0.021690994079859,0.0121809566688829,"Ndufa2/Grn",2
"GO:0071684","GO:0071684","organism emergence from protective structure","2/31","40/28905",0.05,46.6209677419355,9.46052098643323,0.000846478109436235,0.021690994079859,0.0121809566688829,"Ndufa2/Grn",2
"GO:0050900","GO:0050900","leukocyte migration","4/31","402/28905",0.0099502487562189,9.27780452575831,5.47632547765466,0.000861558176069165,0.021690994079859,0.0121809566688829,"Csf1r/Calr/Cd81/Sirpa",4
"GO:0007565","GO:0007565","female pregnancy","3/31","180/28905",0.0166666666666667,15.5403225806452,6.41189822953745,0.000938931328102213,0.023184381255447,0.0130195943269234,"Ctsb/Calr/Grn",3
"GO:0032635","GO:0032635","interleukin-6 production","3/31","182/28905",0.0164835164835165,15.3695498050337,6.37191981575867,0.000969352825471874,0.0234839439227526,0.0131878189761318,"Laptm5/Dhx9/Sirpa",3
"GO:0043484","GO:0043484","regulation of RNA splicing","3/31","190/28905",0.0157894736842105,14.7224108658744,6.21812078460385,0.00109727995124484,0.0260908788407105,0.014651788822665,"Malat1/Fus/Rbm39",3
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","2/31","49/28905",0.0408163265306122,38.0579328505596,8.5068252312701,0.00126858465150679,0.0290868337952628,0.0163342196669577,"Laptm5/Cd81",2
"GO:1905521","GO:1905521","regulation of macrophage migration","2/31","49/28905",0.0408163265306122,38.0579328505596,8.5068252312701,0.00126858465150679,0.0290868337952628,0.0163342196669577,"Csf1r/Cd81",2
"GO:0001774","GO:0001774","microglial cell activation","2/31","50/28905",0.04,37.2967741935484,8.41683546696825,0.00132056084474375,0.0293790975284371,0.0164983454721917,"Csf1r/Grn",2
"GO:0071674","GO:0071674","mononuclear cell migration","3/31","203/28905",0.0147783251231527,13.7795963769267,5.98708496705457,0.00132709319053688,0.0293790975284371,0.0164983454721917,"Csf1r/Calr/Sirpa",3
"GO:0044703","GO:0044703","multi-organism reproductive process","3/31","209/28905",0.0143540669856459,13.3840098780676,5.88748882900847,0.00144262146425843,0.0312219983771295,0.0175332586393947,"Ctsb/Calr/Grn",3
"GO:0090102","GO:0090102","cochlea development","2/31","53/28905",0.0377358490566038,35.1856360316494,8.16206375209459,0.00148252572112752,0.0312219983771295,0.0175332586393947,"Psap/Ift20",2
"GO:0031346","GO:0031346","positive regulation of cell projection organization","4/31","467/28905",0.00856531049250535,7.98646128341507,4.98738066350335,0.00149791282499738,0.0312219983771295,0.0175332586393947,"Marcks/Hspa5/Grn/Ift20",4
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","2/31","54/28905",0.037037037037037,34.5340501792115,8.08181304028418,0.00153851919106115,0.0312219983771295,0.0175332586393947,"Csf1r/Grn",2
"GO:0044706","GO:0044706","multi-multicellular organism process","3/31","214/28905",0.014018691588785,13.0712993668978,5.80756941727314,0.00154358513471984,0.0312219983771295,0.0175332586393947,"Ctsb/Calr/Grn",3
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","3/31","216/28905",0.0138888888888889,12.9502688172043,5.7763458777681,0.00158518136040593,0.0312219983771295,0.0175332586393947,"Csf1r/Dhx9/Sirpa",3
"GO:0061462","GO:0061462","protein localization to lysosome","2/31","55/28905",0.0363636363636364,33.9061583577713,8.00372142858454,0.00159551179697655,0.0312219983771295,0.0175332586393947,"Laptm5/Cd81",2
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","3/31","219/28905",0.0136986301369863,12.7728678745029,5.7302777833457,0.00164888666180147,0.0312219983771295,0.0175332586393947,"Csf1r/Dhx9/Sirpa",3
"GO:0034331","GO:0034331","cell junction maintenance","2/31","56/28905",0.0357142857142857,33.3006912442396,7.9276924432187,0.00165350147168599,0.0312219983771295,0.0175332586393947,"Csf1r/Grn",2
"GO:0044088","GO:0044088","regulation of vacuole organization","2/31","56/28905",0.0357142857142857,33.3006912442396,7.9276924432187,0.00165350147168599,0.0312219983771295,0.0175332586393947,"Grn/Ift20",2
"GO:0032640","GO:0032640","tumor necrosis factor production","3/31","223/28905",0.0134529147982063,12.5437581368436,5.67023789121513,0.00173629693437119,0.0323102212135161,0.0181443691845044,"Csf1r/Dhx9/Sirpa",3
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","3/31","226/28905",0.0132743362831858,12.3772480730802,5.62620808391828,0.00180372576905843,0.0326962090334083,0.0183611273880019,"Csf1r/Dhx9/Sirpa",3
"GO:0021587","GO:0021587","cerebellum morphogenesis","2/31","59/28905",0.0338983050847458,31.6074357572444,7.7111028895885,0.00183343228224719,0.0326962090334083,0.0183611273880019,"Psap/Hspa5",2
"GO:0061900","GO:0061900","glial cell activation","2/31","59/28905",0.0338983050847458,31.6074357572444,7.7111028895885,0.00183343228224719,0.0326962090334083,0.0183611273880019,"Csf1r/Grn",2
"GO:0021575","GO:0021575","hindbrain morphogenesis","2/31","63/28905",0.0317460317460317,29.6006144393241,7.44627887082708,0.00208717411412116,0.035729210631986,0.0200643624224548,"Psap/Hspa5",2
"GO:0048255","GO:0048255","mRNA stabilization","2/31","63/28905",0.0317460317460317,29.6006144393241,7.44627887082708,0.00208717411412116,0.035729210631986,0.0200643624224548,"Fus/Dhx9",2
"GO:0006909","GO:0006909","phagocytosis","3/31","239/28905",0.0125523012552301,11.7040086381428,5.44462782403359,0.00211481309036677,0.035729210631986,0.0200643624224548,"Calr/Sirpa/Abca1",3
"GO:0010976","GO:0010976","positive regulation of neuron projection development","3/31","239/28905",0.0125523012552301,11.7040086381428,5.44462782403359,0.00211481309036677,0.035729210631986,0.0200643624224548,"Marcks/Hspa5/Grn",3
"GO:0006911","GO:0006911","phagocytosis, engulfment","2/31","65/28905",0.0307692307692308,28.6898263027295,7.3229425474084,0.00221993705458801,0.0365435792062949,0.0205216853224397,"Sirpa/Abca1",2
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","2/31","65/28905",0.0307692307692308,28.6898263027295,7.3229425474084,0.00221993705458801,0.0365435792062949,0.0205216853224397,"Laptm5/Dhx9",2
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","2/31","66/28905",0.0303030303030303,28.2551319648094,7.26334216395896,0.00228778438837472,0.0367189394334143,0.0206201619215353,"Laptm5/Cd81",2
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","2/31","66/28905",0.0303030303030303,28.2551319648094,7.26334216395896,0.00228778438837472,0.0367189394334143,0.0206201619215353,"Marcks/Grn",2
"GO:1905517","GO:1905517","macrophage migration","2/31","67/28905",0.0298507462686567,27.8334135772749,7.20505171105792,0.0023566062515579,0.0373565731728437,0.0209782362874225,"Csf1r/Cd81",2
"GO:0009913","GO:0009913","epidermal cell differentiation","3/31","251/28905",0.0119521912350598,11.1444544403033,5.28906949756778,0.00242993303311839,0.0380491952990733,0.0213671903425686,"Psap/Zfp36l1/Asah1",3
"GO:0002685","GO:0002685","regulation of leukocyte migration","3/31","253/28905",0.0118577075098814,11.0563559862298,5.26416839056373,0.00248512472949638,0.038444580152691,0.0215892256145215,"Csf1r/Calr/Cd81",3
"GO:0097529","GO:0097529","myeloid leukocyte migration","3/31","255/28905",0.0117647058823529,10.9696394686907,5.23954500928219,0.00254108993596216,0.0388423747354216,0.0218126141119559,"Csf1r/Cd81/Sirpa",3
"GO:0021695","GO:0021695","cerebellar cortex development","2/31","72/28905",0.0277777777777778,25.9005376344086,6.93164642122405,0.00271526252867417,0.0396181487138367,0.0222482635423661,"Psap/Hspa5",2
"GO:0032608","GO:0032608","interferon-beta production","2/31","72/28905",0.0277777777777778,25.9005376344086,6.93164642122405,0.00271526252867417,0.0396181487138367,0.0222482635423661,"Dhx9/Sirpa",2
"GO:0032648","GO:0032648","regulation of interferon-beta production","2/31","72/28905",0.0277777777777778,25.9005376344086,6.93164642122405,0.00271526252867417,0.0396181487138367,0.0222482635423661,"Dhx9/Sirpa",2
"GO:1901224","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","2/31","72/28905",0.0277777777777778,25.9005376344086,6.93164642122405,0.00271526252867417,0.0396181487138367,0.0222482635423661,"Laptm5/Calr",2
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","3/31","263/28905",0.0114068441064639,10.6359622224948,5.14372376939854,0.00277276019983488,0.0398024167167083,0.0223517424585549,"Marcks/Calr/Hspa5",3
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","2/31","73/28905",0.0273972602739726,25.5457357490057,6.88028526489827,0.00278988902219918,0.0398024167167083,0.0223517424585549,"Fus/Dhx9",2
"GO:0043489","GO:0043489","RNA stabilization","2/31","74/28905",0.027027027027027,25.2005231037489,6.82994341236175,0.00286547589095085,0.0399920765650097,0.0224582492597407,"Fus/Dhx9",2
"GO:0099024","GO:0099024","plasma membrane invagination","2/31","74/28905",0.027027027027027,25.2005231037489,6.82994341236175,0.00286547589095085,0.0399920765650097,0.0224582492597407,"Sirpa/Abca1",2
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","2/31","76/28905",0.0263157894736842,24.5373514431239,6.73218348566301,0.00301952271664358,0.0416888942814016,0.0234111268919168,"Malat1/Dhx9",2
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","2/31","77/28905",0.025974025974026,24.2186845412652,6.68470216386378,0.00309797866225135,0.042317070237561,0.0237638900743805,"Csf1r/Zfp36l1",2
"GO:0007566","GO:0007566","embryo implantation","2/31","79/28905",0.0253164556962025,23.6055532870559,6.59238922377896,0.0032577456128534,0.0440310038621449,0.0247263794438181,"Calr/Grn",2
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","3/31","280/28905",0.0107142857142857,9.99020737327189,4.9531596077164,0.00330740867077986,0.0442365909716806,0.0248418304768005,"Laptm5/Csf1r/Cd81",3
"GO:0072665","GO:0072665","protein localization to vacuole","2/31","81/28905",0.0246913580246914,23.0227001194743,6.50342738017001,0.00342130600224817,0.0452882155349139,0.0254323886222463,"Laptm5/Cd81",2
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","3/31","285/28905",0.0105263157894737,9.81494057724957,4.90019484872982,0.00347585847818178,0.0454523517626517,0.025524562188405,"Laptm5/Csf1r/Cd81",3
"GO:0010324","GO:0010324","membrane invagination","2/31","82/28905",0.024390243902439,22.741935483871,6.46013930538593,0.00350450375740072,0.0454523517626517,0.025524562188405,"Sirpa/Abca1",2
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","3/31","287/28905",0.0104529616724739,9.74654377880184,4.87937422878994,0.00354468740417449,0.0455137862696004,0.0255590618090476,"Csf1r/Zfp36l1/Cd81",3
"GO:0060998","GO:0060998","regulation of dendritic spine development","2/31","86/28905",0.0232558139534884,21.6841710427607,6.29439854215297,0.00384669886388409,0.0489025875369027,0.0274621023633205,"Marcks/Grn",2
"GO:0150076","GO:0150076","neuroinflammatory response","2/31","87/28905",0.0229885057471264,21.4349276974416,6.25470971131506,0.00393458876619626,0.0490486599591845,0.0275441318839493,"Csf1r/Grn",2
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","2/31","87/28905",0.0229885057471264,21.4349276974416,6.25470971131506,0.00393458876619626,0.0490486599591845,0.0275441318839493,"Fus/Dhx9",2
